182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.407730,0.000000,14.000000,7.000000,92.000000,0.000000,
231.821950,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.207465,0.000000,14.000000,7.000000,92.000000,0.000000,
232.541953,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.926035,0.000000,14.000000,7.000000,92.000000,0.000000,
233.409831,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
181.718264,0.000000,14.000000,7.000000,92.000000,0.000000,
234.365681,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
180.012911,0.000000,14.000000,7.000000,92.000000,0.000000,
235.385258,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
178.388524,0.000000,14.000000,7.000000,92.000000,0.000000,
236.466605,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
178.981816,0.000000,14.000000,7.000000,92.000000,0.000000,
236.356364,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
183.033519,0.000000,14.000000,7.000000,92.000000,0.000000,
235.899096,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
185.517359,0.000000,14.000000,7.000000,92.000000,0.000000,
235.420369,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
187.861915,0.000000,14.000000,7.000000,92.000000,0.000000,
234.940432,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
188.796296,0.000000,14.000000,7.000000,92.000000,0.000000,
234.460546,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
189.239434,0.000000,14.000000,7.000000,92.000000,0.000000,
233.590723,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
189.656684,0.000000,14.000000,7.000000,92.000000,0.000000,
230.908600,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
190.079693,0.000000,14.000000,7.000000,92.000000,0.000000,
227.963211,0.000000,15.000000,7.000000,100.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
190.384268,0.000000,14.000000,7.000000,92.000000,0.000000,
224.999489,1.000000,15.000000,7.000000,100.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
190.584539,0.000000,14.000000,7.000000,92.000000,0.000000,
222.034518,1.000000,15.000000,7.000000,100.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
190.779700,0.000000,14.000000,7.000000,92.000000,0.000000,
219.069517,1.000000,15.000000,7.000000,100.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
190.976901,0.000000,14.000000,7.000000,92.000000,0.000000,
216.104577,1.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
191.176662,0.000000,14.000000,7.000000,92.000000,0.000000,
214.077700,0.000000,15.000000,7.000000,100.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
191.687398,0.000000,14.000000,7.000000,92.000000,0.000000,
212.860893,0.000000,15.000000,7.000000,100.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
191.881089,0.000000,14.000000,7.000000,92.000000,0.000000,
211.704098,0.000000,15.000000,7.000000,100.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
192.031893,0.000000,14.000000,7.000000,92.000000,0.000000,
210.552328,0.000000,15.000000,7.000000,100.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
192.181440,0.000000,14.000000,7.000000,92.000000,0.000000,
209.401432,0.000000,15.000000,7.000000,100.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
192.332359,0.000000,14.000000,7.000000,92.000000,0.000000,
208.547422,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
190.875981,0.000000,14.000000,7.000000,92.000000,0.000000,
208.769504,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
188.050599,0.000000,14.000000,7.000000,92.000000,0.000000,
209.520221,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
184.673511,0.000000,14.000000,7.000000,92.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
210.526818,0.000000,15.000000,7.000000,100.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
181.077193,0.000000,14.000000,7.000000,92.000000,0.000000,
211.680926,0.000000,15.000000,7.000000,100.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
177.397808,0.000000,14.000000,7.000000,92.000000,0.000000,
213.001600,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
173.970518,1.000000,14.000000,7.000000,92.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
214.458433,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
170.744420,1.000000,14.000000,7.000000,92.000000,1.000000,
215.989442,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
169.083597,1.000000,14.000000,7.000000,92.000000,1.000000,
217.585995,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
169.217836,1.000000,13.000000,7.000000,92.000000,1.000000,
219.244975,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
169.574869,1.000000,13.000000,7.000000,92.000000,1.000000,
220.821223,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
170.035113,1.000000,13.000000,7.000000,92.000000,1.000000,
222.602607,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
170.302824,1.000000,13.000000,7.000000,92.000000,1.000000,
224.461896,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
170.415160,1.000000,13.000000,7.000000,92.000000,1.000000,
226.377983,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
170.602284,1.000000,13.000000,7.000000,92.000000,1.000000,
228.348169,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
170.881340,1.000000,13.000000,7.000000,91.000000,1.000000,
230.374658,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
171.065282,1.000000,13.000000,7.000000,91.000000,0.000000,
232.455468,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
171.172138,0.000000,13.000000,7.000000,91.000000,1.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
234.586261,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
169.251755,0.000000,13.000000,7.000000,91.000000,1.000000,
236.765479,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
166.420199,0.000000,13.000000,7.000000,91.000000,1.000000,
238.991779,0.000000,15.000000,7.000000,100.000000,0.000000,
182.906567,0.000000,14.000000,8.000000,70.000000,0.000000,
163.660342,0.000000,13.000000,7.000000,91.000000,1.000000,
